ZipCode,Month,Year,CustomerClass,TotalCustomers,TotalkWh,AveragekWh
92058,6,2022,A,0,0,0
92058,6,2022,C,0,0,0
92058,6,2022,I,0,0,0
92058,6,2022,R,7190,3193360,444
92059,6,2022,A,0,0,0
92059,6,2022,C,0,0,0
92059,6,2022,I,0,0,0
92059,6,2022,R,524,366538,699
92060,6,2022,A,0,0,0
92060,6,2022,C,0,0,0
92060,6,2022,I,0,0,0
92060,6,2022,R,0,0,0
92061,6,2022,A,0,0,0
92061,6,2022,C,0,0,0
92061,6,2022,I,0,0,0
92061,6,2022,R,987,648235,657
92064,6,2022,A,0,0,0
92064,6,2022,C,0,0,0
92064,6,2022,I,0,0,0
92064,6,2022,R,15536,5328311,343
92065,6,2022,A,0,0,0
92065,6,2022,C,0,0,0
92065,6,2022,I,0,0,0
92065,6,2022,R,12252,6071917,496
92066,6,2022,A,0,0,0
92066,6,2022,C,0,0,0
92066,6,2022,I,0,0,0
92066,6,2022,R,0,0,0
92067,6,2022,A,0,0,0
92067,6,2022,C,0,0,0
92067,6,2022,I,0,0,0
92067,6,2022,R,3697,3819081,1033
92068,6,2022,A,0,0,0
92068,6,2022,C,0,0,0
92068,6,2022,I,0,0,0
92068,6,2022,R,0,0,0
92069,6,2022,A,0,0,0
92069,6,2022,C,1323,10318068,7799
92069,6,2022,I,0,0,0
92069,6,2022,R,14943,4479231,300
92070,6,2022,A,0,0,0
92070,6,2022,C,0,0,0
92070,6,2022,I,0,0,0
92070,6,2022,R,0,0,0
92071,6,2022,A,0,0,0
92071,6,2022,C,1408,9298705,6604
92071,6,2022,I,0,0,0
92071,6,2022,R,19907,8588564,431
92072,6,2022,A,0,0,0
92072,6,2022,C,0,0,0
92072,6,2022,I,0,0,0
92072,6,2022,R,0,0,0
92075,6,2022,A,0,0,0
92075,6,2022,C,702,2535150,3611
92075,6,2022,I,0,0,0
92075,6,2022,R,5835,1976013,339
92078,6,2022,A,0,0,0
92078,6,2022,C,0,0,0
92078,6,2022,I,0,0,0
92078,6,2022,R,17434,5706424,327
92079,6,2022,A,0,0,0
92079,6,2022,C,0,0,0
92079,6,2022,I,0,0,0
92079,6,2022,R,0,0,0
92081,6,2022,A,0,0,0
92081,6,2022,C,1359,14188125,10440
92081,6,2022,I,0,0,0
92081,6,2022,R,11472,3436672,300
92082,6,2022,A,0,0,0
92082,6,2022,C,0,0,0
92082,6,2022,I,0,0,0
92082,6,2022,R,6560,3036842,463
92083,6,2022,A,0,0,0
92083,6,2022,C,920,4632270,5035
92083,6,2022,I,0,0,0
92083,6,2022,R,11803,3765496,319
92084,6,2022,A,0,0,0
92084,6,2022,C,1078,4183635,3881
92084,6,2022,I,0,0,0
92084,6,2022,R,15608,4755221,305
92085,6,2022,A,0,0,0
92085,6,2022,C,0,0,0
92085,6,2022,I,0,0,0
92085,6,2022,R,0,0,0
92086,6,2022,A,0,0,0
92086,6,2022,C,0,0,0
92086,6,2022,I,0,0,0
92086,6,2022,R,441,462701,1049
92091,6,2022,A,0,0,0
92091,6,2022,C,0,0,0
92091,6,2022,I,0,0,0
92091,6,2022,R,977,598432,613
92092,6,2022,A,0,0,0
92092,6,2022,C,0,0,0
92092,6,2022,I,0,0,0
92092,6,2022,R,0,0,0
92093,6,2022,A,0,0,0
92093,6,2022,C,0,0,0
92093,6,2022,I,0,0,0
92093,6,2022,R,0,0,0
92096,6,2022,A,0,0,0
92096,6,2022,C,0,0,0
92096,6,2022,I,0,0,0
92096,6,2022,R,0,0,0
92101,6,2022,A,0,0,0
92101,6,2022,C,0,0,0
92101,6,2022,I,0,0,0
92101,6,2022,R,2523,830683,329
92102,6,2022,A,0,0,0
92102,6,2022,C,110,1357411,12340
92102,6,2022,I,0,0,0
92102,6,2022,R,1393,227035,163
92103,6,2022,A,0,0,0
92103,6,2022,C,0,0,0
92103,6,2022,I,0,0,0
92103,6,2022,R,2025,148808,73
92104,6,2022,A,0,0,0
92104,6,2022,C,0,0,0
92104,6,2022,I,0,0,0
92104,6,2022,R,2399,140224,58
92105,6,2022,A,0,0,0
92105,6,2022,C,0,0,0
92105,6,2022,I,0,0,0
92105,6,2022,R,1914,127008,66
92106,6,2022,A,0,0,0
92106,6,2022,C,0,0,0
92106,6,2022,I,0,0,0
92106,6,2022,R,1313,-51247,-39
92107,6,2022,A,0,0,0
92107,6,2022,C,0,0,0
92107,6,2022,I,0,0,0
92107,6,2022,R,1478,21415,14
92108,6,2022,A,0,0,0
92108,6,2022,C,270,9837095,36434
92108,6,2022,I,0,0,0
92108,6,2022,R,10614,665538,63
92109,6,2022,A,0,0,0
92109,6,2022,C,0,0,0
92109,6,2022,I,0,0,0
92109,6,2022,R,2733,364553,133
92110,6,2022,A,0,0,0
92110,6,2022,C,0,0,0
92110,6,2022,I,0,0,0
92110,6,2022,R,1432,1390855,971
92111,6,2022,A,0,0,0
92111,6,2022,C,314,5413668,17241
92111,6,2022,I,0,0,0
92111,6,2022,R,2026,3885,2
92112,6,2022,A,0,0,0
92112,6,2022,C,0,0,0
92112,6,2022,I,0,0,0
92112,6,2022,R,0,0,0
92113,6,2022,A,0,0,0
92113,6,2022,C,0,0,0
92113,6,2022,I,0,0,0
92113,6,2022,R,1095,82457,75
92114,6,2022,A,0,0,0
92114,6,2022,C,0,0,0
92114,6,2022,I,0,0,0
92114,6,2022,R,3402,-105223,-31
92115,6,2022,A,0,0,0
92115,6,2022,C,316,5090689,16110
92115,6,2022,I,0,0,0
92115,6,2022,R,2926,-540450,-185
92116,6,2022,A,0,0,0
92116,6,2022,C,0,0,0
92116,6,2022,I,0,0,0
92116,6,2022,R,1814,88156,49
92117,6,2022,A,0,0,0
92117,6,2022,C,114,1620731,14217
92117,6,2022,I,0,0,0
92117,6,2022,R,3329,-222682,-67
92118,6,2022,A,0,0,0
92118,6,2022,C,0,0,0
92118,6,2022,I,0,0,0
92118,6,2022,R,7976,4028006,505
92119,6,2022,A,0,0,0
92119,6,2022,C,0,0,0
92119,6,2022,I,0,0,0
92119,6,2022,R,2254,53689,24
92120,6,2022,A,0,0,0
92120,6,2022,C,0,0,0
92120,6,2022,I,0,0,0
92120,6,2022,R,9033,242944,27
92121,6,2022,A,0,0,0
92121,6,2022,C,0,0,0
92121,6,2022,I,0,0,0
92121,6,2022,R,328,1107445,3376
92122,6,2022,A,0,0,0
92122,6,2022,C,0,0,0
92122,6,2022,I,0,0,0
92122,6,2022,R,2772,175102,63
92123,6,2022,A,0,0,0
92123,6,2022,C,0,0,0
92123,6,2022,I,0,0,0
92123,6,2022,R,1714,1186108,692
92124,6,2022,A,0,0,0
92124,6,2022,C,0,0,0
92124,6,2022,I,0,0,0
92124,6,2022,R,8483,189258,22
92126,6,2022,A,0,0,0
92126,6,2022,C,363,3574184,9846
92126,6,2022,I,0,0,0
92126,6,2022,R,3507,164368,47
92127,6,2022,A,0,0,0
92127,6,2022,C,0,0,0
92127,6,2022,I,0,0,0
92127,6,2022,R,9262,2480613,268
92128,6,2022,A,0,0,0
92128,6,2022,C,0,0,0
92128,6,2022,I,0,0,0
92128,6,2022,R,3649,164957,45
92129,6,2022,A,0,0,0
92129,6,2022,C,0,0,0
92129,6,2022,I,0,0,0
92129,6,2022,R,4400,-241852,-55
92130,6,2022,A,0,0,0
92130,6,2022,C,0,0,0
92130,6,2022,I,0,0,0
92130,6,2022,R,4636,-162995,-35
92131,6,2022,A,0,0,0
92131,6,2022,C,141,3114882,22091
92131,6,2022,I,0,0,0
92131,6,2022,R,3152,43728,14
92132,6,2022,A,0,0,0
92132,6,2022,C,0,0,0
92132,6,2022,I,0,0,0
92132,6,2022,R,0,0,0
92134,6,2022,A,0,0,0
92134,6,2022,C,0,0,0
92134,6,2022,I,0,0,0
92134,6,2022,R,0,0,0
92135,6,2022,A,0,0,0
92135,6,2022,C,0,0,0
92135,6,2022,I,0,0,0
92135,6,2022,R,0,0,0
92136,6,2022,A,0,0,0
92136,6,2022,C,0,0,0
92136,6,2022,I,0,0,0
92136,6,2022,R,0,0,0
92139,6,2022,A,0,0,0
92139,6,2022,C,0,0,0
92139,6,2022,I,0,0,0
92139,6,2022,R,1527,374380,245
92145,6,2022,A,0,0,0
92145,6,2022,C,0,0,0
92145,6,2022,I,0,0,0
92145,6,2022,R,0,0,0
92152,6,2022,A,0,0,0
92152,6,2022,C,0,0,0
92152,6,2022,I,0,0,0
92152,6,2022,R,0,0,0
92154,6,2022,A,0,0,0
92154,6,2022,C,0,0,0
92154,6,2022,I,0,0,0
92154,6,2022,R,2923,246222,84
92155,6,2022,A,0,0,0
92155,6,2022,C,0,0,0
92155,6,2022,I,0,0,0
92155,6,2022,R,0,0,0
92158,6,2022,A,0,0,0
92158,6,2022,C,0,0,0
92158,6,2022,I,0,0,0
92158,6,2022,R,0,0,0
92161,6,2022,A,0,0,0
92161,6,2022,C,0,0,0
92161,6,2022,I,0,0,0
92161,6,2022,R,0,0,0
92173,6,2022,A,0,0,0
92173,6,2022,C,0,0,0
92173,6,2022,I,0,0,0
92173,6,2022,R,638,-95148,-149
92179,6,2022,A,0,0,0
92179,6,2022,C,0,0,0
92179,6,2022,I,0,0,0
92179,6,2022,R,0,0,0
92182,6,2022,A,0,0,0
92182,6,2022,C,0,0,0
92182,6,2022,I,0,0,0
92182,6,2022,R,0,0,0
92199,6,2022,A,0,0,0
92199,6,2022,C,0,0,0
92199,6,2022,I,0,0,0
92199,6,2022,R,0,0,0
92536,6,2022,A,0,0,0
92536,6,2022,C,0,0,0
92536,6,2022,I,0,0,0
92536,6,2022,R,0,0,0
92624,6,2022,A,0,0,0
92624,6,2022,C,0,0,0
92624,6,2022,I,0,0,0
92624,6,2022,R,2889,1186779,411
92625,6,2022,A,0,0,0
92629,6,2022,A,0,0,0
92629,6,2022,C,0,0,0
92629,6,2022,I,0,0,0
92629,6,2022,R,13094,4918608,376
92649,6,2022,A,0,0,0
92651,6,2022,A,0,0,0
92651,6,2022,C,0,0,0
92651,6,2022,I,0,0,0
92651,6,2022,R,1649,833760,506
92653,6,2022,A,0,0,0
92653,6,2022,C,289,1680574,5815
92653,6,2022,I,0,0,0
92653,6,2022,R,5747,3214613,559
92654,6,2022,A,0,0,0
92654,6,2022,C,0,0,0
92654,6,2022,I,0,0,0
92654,6,2022,R,0,0,0
92656,6,2022,A,0,0,0
92656,6,2022,C,0,0,0
92656,6,2022,I,0,0,0
92656,6,2022,R,2353,933215,397
92672,6,2022,A,0,0,0
92672,6,2022,C,0,0,0
92672,6,2022,I,0,0,0
92672,6,2022,R,15499,5340296,345
92673,6,2022,A,0,0,0
92673,6,2022,C,762,5994699,7867
92673,6,2022,I,0,0,0
92673,6,2022,R,10206,3698018,362
92674,6,2022,A,0,0,0
92674,6,2022,C,0,0,0
92674,6,2022,I,0,0,0
92674,6,2022,R,0,0,0
92675,6,2022,A,0,0,0
92675,6,2022,C,0,0,0
92675,6,2022,I,0,0,0
92675,6,2022,R,11691,5396485,462
92676,6,2022,A,0,0,0
92676,6,2022,C,0,0,0
92676,6,2022,I,0,0,0
92676,6,2022,R,0,0,0
92677,6,2022,A,0,0,0
92677,6,2022,C,0,0,0
92677,6,2022,I,0,0,0
92677,6,2022,R,22849,9468146,414
92679,6,2022,A,0,0,0
92679,6,2022,C,0,0,0
92679,6,2022,I,0,0,0
92679,6,2022,R,3203,2044168,638
92688,6,2022,A,0,0,0
92688,6,2022,C,0,0,0
92688,6,2022,I,0,0,0
92688,6,2022,R,1987,810344,408
92690,6,2022,A,0,0,0
92690,6,2022,C,0,0,0
92690,6,2022,I,0,0,0
92690,6,2022,R,0,0,0
92691,6,2022,A,0,0,0
92691,6,2022,C,383,6157449,16077
92691,6,2022,I,0,0,0
92691,6,2022,R,3924,1693549,432
92692,6,2022,A,0,0,0
92692,6,2022,C,0,0,0
92692,6,2022,I,0,0,0
92692,6,2022,R,6339,2753581,434
92693,6,2022,A,0,0,0
92693,6,2022,C,0,0,0
92693,6,2022,I,0,0,0
92693,6,2022,R,0,0,0
92694,6,2022,A,0,0,0
92694,6,2022,C,0,0,0
92694,6,2022,I,0,0,0
92694,6,2022,R,12211,5543686,454
91901,1,2022,A,0,0,0
91901,1,2022,C,0,0,0
91901,1,2022,I,0,0,0
91901,1,2022,R,8199,4975130,607
91902,1,2022,A,0,0,0
91902,1,2022,C,0,0,0
91902,1,2022,I,0,0,0
91902,1,2022,R,5950,2944272,495
91905,1,2022,A,0,0,0
91905,1,2022,C,0,0,0
91905,1,2022,I,0,0,0
91905,1,2022,R,280,176110,629
91906,1,2022,A,0,0,0
91906,1,2022,C,432,1127402,2610
91906,1,2022,I,0,0,0
91906,1,2022,R,1993,1377220,691
91910,1,2022,A,0,0,0
91910,1,2022,C,0,0,0
91910,1,2022,I,0,0,0
91910,1,2022,R,24880,8983279,361
91911,1,2022,A,0,0,0
91911,1,2022,C,268,4779439,17834
91911,1,2022,I,0,0,0
91911,1,2022,R,23211,8979085,387
91912,1,2022,A,0,0,0
91912,1,2022,C,0,0,0
91912,1,2022,I,0,0,0
91912,1,2022,R,0,0,0
91913,1,2022,A,0,0,0
91913,1,2022,C,0,0,0
91913,1,2022,I,0,0,0
91913,1,2022,R,16829,6128989,364
91914,1,2022,A,0,0,0
91914,1,2022,C,0,0,0
91914,1,2022,I,0,0,0
91914,1,2022,R,4759,1914780,402
91915,1,2022,A,0,0,0
91915,1,2022,C,0,0,0
91915,1,2022,I,0,0,0
91915,1,2022,R,10523,3739804,355
91916,1,2022,A,0,0,0
91916,1,2022,C,0,0,0
91916,1,2022,I,0,0,0
91916,1,2022,R,0,0,0
91917,1,2022,A,0,0,0
91917,1,2022,C,0,0,0
91917,1,2022,I,0,0,0
91917,1,2022,R,218,182929,839
91931,1,2022,A,0,0,0
91931,1,2022,C,0,0,0
91931,1,2022,I,0,0,0
91931,1,2022,R,0,0,0
91932,1,2022,A,0,0,0
91932,1,2022,C,0,0,0
91932,1,2022,I,0,0,0
91932,1,2022,R,6417,2012318,314
91934,1,2022,A,0,0,0
91934,1,2022,C,0,0,0
91934,1,2022,I,0,0,0
91934,1,2022,R,0,0,0
91935,1,2022,A,0,0,0
91935,1,2022,C,0,0,0
91935,1,2022,I,0,0,0
91935,1,2022,R,2876,1933610,672
91941,1,2022,A,0,0,0
91941,1,2022,C,172,918021,5337
91941,1,2022,I,0,0,0
91941,1,2022,R,9606,4228662,440
91942,1,2022,A,0,0,0
91942,1,2022,C,262,3906061,14909
91942,1,2022,I,0,0,0
91942,1,2022,R,12067,4140837,343
91945,1,2022,A,0,0,0
91945,1,2022,C,589,2645806,4492
91945,1,2022,I,0,0,0
91945,1,2022,R,9005,3450112,383
91948,1,2022,A,0,0,0
91948,1,2022,C,0,0,0
91948,1,2022,I,0,0,0
91948,1,2022,R,0,0,0
91950,1,2022,A,0,0,0
91950,1,2022,C,1988,14067390,7076
91950,1,2022,I,0,0,0
91950,1,2022,R,15704,5780185,368
91962,1,2022,A,0,0,0
91962,1,2022,C,0,0,0
91962,1,2022,I,0,0,0
91962,1,2022,R,0,0,0
91963,1,2022,A,0,0,0
91963,1,2022,C,0,0,0
91963,1,2022,I,0,0,0
91963,1,2022,R,0,0,0
91977,1,2022,A,0,0,0
91977,1,2022,C,801,3279395,4094
91977,1,2022,I,0,0,0
91977,1,2022,R,18523,7476805,404
91978,1,2022,A,0,0,0
91978,1,2022,C,0,0,0
91978,1,2022,I,0,0,0
91978,1,2022,R,2937,1417170,483
91980,1,2022,A,0,0,0
91980,1,2022,C,0,0,0
91980,1,2022,I,0,0,0
91980,1,2022,R,0,0,0
92003,1,2022,A,0,0,0
92003,1,2022,C,292,830819,2845
92003,1,2022,I,0,0,0
92003,1,2022,R,1885,1297328,688
92004,1,2022,A,0,0,0
92004,1,2022,C,0,0,0
92004,1,2022,I,0,0,0
92004,1,2022,R,2206,999507,453
92007,1,2022,A,0,0,0
92007,1,2022,C,0,0,0
92007,1,2022,I,0,0,0
92007,1,2022,R,4433,1799855,406
92008,1,2022,A,0,0,0
92008,1,2022,C,0,0,0
92008,1,2022,I,0,0,0
92008,1,2022,R,2413,876796,363
92009,1,2022,A,0,0,0
92009,1,2022,C,0,0,0
92009,1,2022,I,0,0,0
92009,1,2022,R,2198,791562,360
92010,1,2022,A,0,0,0
92010,1,2022,C,0,0,0
92010,1,2022,I,0,0,0
92010,1,2022,R,1256,571769,455
92011,1,2022,A,0,0,0
92011,1,2022,C,0,0,0
92011,1,2022,I,0,0,0
92011,1,2022,R,1709,593878,348
92014,1,2022,A,0,0,0
92014,1,2022,C,0,0,0
92014,1,2022,I,0,0,0
92014,1,2022,R,4210,2216445,526
92019,1,2022,A,0,0,0
92019,1,2022,C,0,0,0
92019,1,2022,I,0,0,0
92019,1,2022,R,14527,6557512,451
92020,1,2022,A,0,0,0
92020,1,2022,C,2269,14830702,6536
92020,1,2022,I,0,0,0
92020,1,2022,R,20617,8220142,399
92021,1,2022,A,0,0,0
92021,1,2022,C,1274,6878703,5399
92021,1,2022,I,0,0,0
92021,1,2022,R,21295,9476185,445
92024,1,2022,A,0,0,0
92024,1,2022,C,0,0,0
92024,1,2022,I,0,0,0
92024,1,2022,R,19069,9192044,482
92025,1,2022,A,0,0,0
92025,1,2022,C,2041,10781859,5283
92025,1,2022,I,0,0,0
92025,1,2022,R,15476,6240275,403
92026,1,2022,A,0,0,0
92026,1,2022,C,597,3730242,6248
92026,1,2022,I,0,0,0
92026,1,2022,R,18056,7999739,443
92027,1,2022,A,0,0,0
92027,1,2022,C,1586,10225265,6447
92027,1,2022,I,0,0,0
92027,1,2022,R,16171,6246223,386
92028,1,2022,A,0,0,0
92028,1,2022,C,1576,6434033,4083
92028,1,2022,I,0,0,0
92028,1,2022,R,16867,8671197,514
92029,1,2022,A,0,0,0
92029,1,2022,C,0,0,0
92029,1,2022,I,0,0,0
92029,1,2022,R,7188,3901199,543
92036,1,2022,A,0,0,0
92036,1,2022,C,0,0,0
92036,1,2022,I,0,0,0
92036,1,2022,R,2354,1514197,643
92037,1,2022,A,0,0,0
92037,1,2022,C,0,0,0
92037,1,2022,I,0,0,0
92037,1,2022,R,18992,10170167,535
92040,1,2022,A,0,0,0
92040,1,2022,C,0,0,0
92040,1,2022,I,0,0,0
92040,1,2022,R,13944,6897997,495
92045,1,2022,C,0,0,0
92045,1,2022,I,0,0,0
92045,1,2022,R,0,0,0
92049,1,2022,A,0,0,0
92049,1,2022,C,0,0,0
92049,1,2022,I,0,0,0
92049,1,2022,R,0,0,0
92054,1,2022,A,0,0,0
92054,1,2022,C,1335,9326566,6986
92054,1,2022,I,0,0,0
92054,1,2022,R,15893,6176210,389
92055,1,2022,A,0,0,0
92055,1,2022,C,0,0,0
92055,1,2022,I,0,0,0
92055,1,2022,R,0,0,0
92056,1,2022,A,0,0,0
92056,1,2022,C,1140,11464646,10057
92056,1,2022,I,0,0,0
92056,1,2022,R,20270,7411173,366
92057,1,2022,A,0,0,0
92057,1,2022,C,0,0,0
92057,1,2022,I,0,0,0
92057,1,2022,R,19627,7333884,374
92058,1,2022,A,0,0,0
92058,1,2022,C,0,0,0
92058,1,2022,I,0,0,0
92058,1,2022,R,7167,4082732,570
92059,1,2022,A,0,0,0
92059,1,2022,C,0,0,0
92059,1,2022,I,0,0,0
92059,1,2022,R,522,405162,776
92060,1,2022,A,0,0,0
92060,1,2022,C,0,0,0
92060,1,2022,I,0,0,0
92060,1,2022,R,0,0,0
92061,1,2022,A,0,0,0
92061,1,2022,C,0,0,0
92061,1,2022,I,0,0,0
92061,1,2022,R,994,863711,869
92064,1,2022,A,0,0,0
92064,1,2022,C,0,0,0
92064,1,2022,I,0,0,0
92064,1,2022,R,15496,6963812,449
92065,1,2022,A,0,0,0
92065,1,2022,C,1350,3499594,2592
92065,1,2022,I,0,0,0
92065,1,2022,R,12221,7433787,608
92066,1,2022,A,0,0,0
92066,1,2022,C,0,0,0
92066,1,2022,I,0,0,0
92066,1,2022,R,0,0,0
92067,1,2022,A,0,0,0
92067,1,2022,C,358,2407890,6726
92067,1,2022,I,0,0,0
92067,1,2022,R,3834,5800869,1513
92068,1,2022,A,0,0,0
92068,1,2022,C,0,0,0
92068,1,2022,I,0,0,0
92068,1,2022,R,0,0,0
92069,1,2022,A,0,0,0
92069,1,2022,C,1319,8670264,6573
92069,1,2022,I,0,0,0
92069,1,2022,R,14981,5495171,367
92070,1,2022,A,0,0,0
92070,1,2022,C,0,0,0
92070,1,2022,I,0,0,0
92070,1,2022,R,0,0,0
92071,1,2022,A,0,0,0
92071,1,2022,C,1412,7938903,5622
92071,1,2022,I,0,0,0
92071,1,2022,R,19718,7658944,388
92072,1,2022,A,0,0,0
92072,1,2022,C,0,0,0
92072,1,2022,I,0,0,0
92072,1,2022,R,0,0,0
92075,1,2022,A,0,0,0
92075,1,2022,C,688,2549742,3706
92075,1,2022,I,0,0,0
92075,1,2022,R,5760,2888987,502
92078,1,2022,A,0,0,0
92078,1,2022,C,1483,8826833,5952
92078,1,2022,I,0,0,0
92078,1,2022,R,17366,7135117,411
92079,1,2022,A,0,0,0
92079,1,2022,C,0,0,0
92079,1,2022,I,0,0,0
92079,1,2022,R,0,0,0
92081,1,2022,A,0,0,0
92081,1,2022,C,1355,13376361,9872
92081,1,2022,I,0,0,0
92081,1,2022,R,11453,4334059,378
92082,1,2022,A,0,0,0
92082,1,2022,C,0,0,0
92082,1,2022,I,0,0,0
92082,1,2022,R,6411,4300851,671
92083,1,2022,A,0,0,0
92083,1,2022,C,931,4148863,4456
92083,1,2022,I,0,0,0
92083,1,2022,R,11650,4697958,403
92084,1,2022,A,0,0,0
92084,1,2022,C,1083,3905709,3606
92084,1,2022,I,0,0,0
92084,1,2022,R,15575,7401471,475
92085,1,2022,A,0,0,0
92085,1,2022,C,0,0,0
92085,1,2022,I,0,0,0
92085,1,2022,R,0,0,0
92086,1,2022,A,0,0,0
92086,1,2022,C,0,0,0
92086,1,2022,I,0,0,0
92086,1,2022,R,449,495578,1104
92091,1,2022,A,0,0,0
92091,1,2022,C,0,0,0
92091,1,2022,I,0,0,0
92091,1,2022,R,978,794207,812
92092,1,2022,A,0,0,0
92092,1,2022,C,0,0,0
92092,1,2022,I,0,0,0
92092,1,2022,R,0,0,0
92093,1,2022,A,0,0,0
92093,1,2022,C,0,0,0
92093,1,2022,I,0,0,0
92093,1,2022,R,0,0,0
92096,1,2022,A,0,0,0
92096,1,2022,C,0,0,0
92096,1,2022,I,0,0,0
92096,1,2022,R,0,0,0
92101,1,2022,A,0,0,0
92101,1,2022,C,0,0,0
92101,1,2022,I,0,0,0
92101,1,2022,R,27437,8751749,319
92102,1,2022,A,0,0,0
92102,1,2022,C,103,1201539,11665
92102,1,2022,I,0,0,0
92102,1,2022,R,13864,4495866,324
92103,1,2022,A,0,0,0
92103,1,2022,C,0,0,0
92103,1,2022,I,0,0,0
92103,1,2022,R,18356,5957100,325
92104,1,2022,A,0,0,0
92104,1,2022,C,0,0,0
92104,1,2022,I,0,0,0
92104,1,2022,R,22862,6157918,269
92105,1,2022,A,0,0,0
92105,1,2022,C,0,0,0
92105,1,2022,I,0,0,0
92105,1,2022,R,21076,6799399,323
92106,1,2022,A,0,0,0
92106,1,2022,C,0,0,0
92106,1,2022,I,0,0,0
92106,1,2022,R,7431,3381601,455
92107,1,2022,A,0,0,0
92107,1,2022,C,0,0,0
92107,1,2022,I,0,0,0
92107,1,2022,R,13724,4682699,341
92108,1,2022,A,0,0,0
92108,1,2022,C,240,6643490,27681
92108,1,2022,I,0,0,0
92108,1,2022,R,14891,5095034,342
92109,1,2022,A,0,0,0
92109,1,2022,C,0,0,0
92109,1,2022,I,0,0,0
92109,1,2022,R,24293,7746067,319
92110,1,2022,A,0,0,0
92110,1,2022,C,0,0,0
92110,1,2022,I,0,0,0
92110,1,2022,R,12095,6597912,546
92111,1,2022,A,0,0,0
92111,1,2022,C,0,0,0
92111,1,2022,I,0,0,0
92111,1,2022,R,16074,5695610,354
92112,1,2022,A,0,0,0
92112,1,2022,C,0,0,0
92112,1,2022,I,0,0,0
92112,1,2022,R,0,0,0
92113,1,2022,A,0,0,0
92113,1,2022,C,0,0,0
92113,1,2022,I,0,0,0
92113,1,2022,R,12640,4276633,338
92114,1,2022,A,0,0,0
92114,1,2022,C,0,0,0
92114,1,2022,I,0,0,0
92114,1,2022,R,17166,6960340,405
92115,1,2022,A,0,0,0
92115,1,2022,C,0,0,0
92115,1,2022,I,0,0,0
92115,1,2022,R,21004,6543448,312
92116,1,2022,A,0,0,0
92116,1,2022,C,0,0,0
92116,1,2022,I,0,0,0
92116,1,2022,R,17119,4745442,277
92117,1,2022,A,0,0,0
92117,1,2022,C,0,0,0
92117,1,2022,I,0,0,0
92117,1,2022,R,20168,7210236,358
92118,1,2022,A,0,0,0
92118,1,2022,C,0,0,0
92118,1,2022,I,0,0,0
92118,1,2022,R,7998,3910477,489
92119,1,2022,A,0,0,0
92119,1,2022,C,0,0,0
92119,1,2022,I,0,0,0
92119,1,2022,R,9733,3483719,358
92120,1,2022,A,0,0,0
92120,1,2022,C,0,0,0
92120,1,2022,I,0,0,0
92120,1,2022,R,12389,4563125,368
92121,1,2022,A,0,0,0
92121,1,2022,C,0,0,0
92121,1,2022,I,0,0,0
92121,1,2022,R,1866,1218645,653
92122,1,2022,A,0,0,0
92122,1,2022,C,0,0,0
92122,1,2022,I,0,0,0
92122,1,2022,R,21139,7470367,353
92123,1,2022,A,0,0,0
92123,1,2022,C,0,0,0
92123,1,2022,I,0,0,0
92123,1,2022,R,11413,4861493,426
92124,1,2022,A,0,0,0
92124,1,2022,C,0,0,0
92124,1,2022,I,0,0,0
92124,1,2022,R,9032,3249391,360
92126,1,2022,A,0,0,0
92126,1,2022,C,300,3164373,10548
92126,1,2022,I,0,0,0
92126,1,2022,R,24642,8849727,359
92127,1,2022,A,0,0,0
92127,1,2022,C,0,0,0
92127,1,2022,I,0,0,0
92127,1,2022,R,16570,7861358,474
92128,1,2022,A,0,0,0
92128,1,2022,C,0,0,0
92128,1,2022,I,0,0,0
92128,1,2022,R,20722,7563874,365
92129,1,2022,A,0,0,0
92129,1,2022,C,0,0,0
92129,1,2022,I,0,0,0
92129,1,2022,R,17623,6426514,365
92130,1,2022,A,0,0,0
92130,1,2022,C,0,0,0
92130,1,2022,I,0,0,0
92130,1,2022,R,22503,9613886,427
92131,1,2022,A,0,0,0
92131,1,2022,C,0,0,0
92131,1,2022,I,0,0,0
92131,1,2022,R,12532,4807122,384
92132,1,2022,A,0,0,0
92132,1,2022,C,0,0,0
92132,1,2022,I,0,0,0
92132,1,2022,R,0,0,0
92134,1,2022,A,0,0,0
92134,1,2022,C,0,0,0
92134,1,2022,I,0,0,0
92134,1,2022,R,0,0,0
92135,1,2022,A,0,0,0
92135,1,2022,C,0,0,0
92135,1,2022,I,0,0,0
92135,1,2022,R,0,0,0
92136,1,2022,A,0,0,0
92136,1,2022,C,0,0,0
92136,1,2022,I,0,0,0
92136,1,2022,R,0,0,0
92139,1,2022,A,0,0,0
92139,1,2022,C,0,0,0
92139,1,2022,I,0,0,0
92139,1,2022,R,9848,3947558,401
92145,1,2022,A,0,0,0
92145,1,2022,C,0,0,0
92145,1,2022,I,0,0,0
92145,1,2022,R,0,0,0
92152,1,2022,A,0,0,0
92152,1,2022,C,0,0,0
92152,1,2022,I,0,0,0
92152,1,2022,R,0,0,0
92154,1,2022,A,0,0,0
92154,1,2022,C,0,0,0
92154,1,2022,I,0,0,0
92154,1,2022,R,20697,7827841,378
92155,1,2022,A,0,0,0
92155,1,2022,C,0,0,0
92155,1,2022,I,0,0,0
92155,1,2022,R,0,0,0
92158,1,2022,A,0,0,0
92158,1,2022,C,0,0,0
92158,1,2022,I,0,0,0
92158,1,2022,R,0,0,0
